region,area,hhid,thogar,factor
noroccidente,rural,4191.0,5.0,194.0
noroccidente,rural,4192.0,3.0,194.0
noroccidente,rural,4193.0,8.0,194.0
noroccidente,rural,4194.0,2.0,194.0
noroccidente,rural,4195.0,5.0,194.0
noroccidente,rural,4196.0,1.0,194.0
noroccidente,rural,4197.0,9.0,194.0
noroccidente,rural,4198.0,6.0,237.0
noroccidente,rural,4199.0,8.0,237.0
noroccidente,rural,4200.0,2.0,237.0
noroccidente,rural,4201.0,8.0,237.0
noroccidente,rural,4202.0,2.0,237.0
noroccidente,rural,4203.0,2.0,237.0
noroccidente,rural,4204.0,8.0,237.0
noroccidente,rural,4205.0,10.0,237.0
noroccidente,urbana,4206.0,6.0,148.0
noroccidente,urbana,4207.0,5.0,148.0
noroccidente,urbana,4208.0,10.0,148.0
noroccidente,urbana,4209.0,4.0,148.0
noroccidente,urbana,4210.0,8.0,148.0
noroccidente,urbana,4211.0,5.0,148.0
noroccidente,urbana,4212.0,6.0,148.0
noroccidente,urbana,4213.0,8.0,148.0
noroccidente,rural,4214.0,2.0,461.0
noroccidente,rural,4215.0,5.0,461.0
noroccidente,rural,4216.0,10.0,461.0
noroccidente,rural,4217.0,8.0,461.0
noroccidente,rural,4218.0,5.0,461.0
noroccidente,rural,4219.0,8.0,461.0
noroccidente,rural,4220.0,7.0,461.0
noroccidente,rural,4221.0,6.0,461.0
noroccidente,rural,4222.0,4.0,309.0
noroccidente,rural,4223.0,8.0,309.0
noroccidente,rural,4224.0,4.0,309.0
noroccidente,rural,4225.0,2.0,309.0
noroccidente,rural,4226.0,2.0,309.0
noroccidente,rural,4227.0,6.0,309.0
noroccidente,rural,4228.0,9.0,316.0
noroccidente,rural,4229.0,3.0,316.0
noroccidente,rural,4230.0,9.0,316.0
noroccidente,rural,4231.0,3.0,316.0
noroccidente,rural,4232.0,8.0,316.0
noroccidente,rural,4233.0,4.0,316.0
noroccidente,rural,4234.0,9.0,316.0
noroccidente,rural,4235.0,9.0,363.0
noroccidente,rural,4236.0,12.0,363.0
noroccidente,rural,4237.0,8.0,363.0
noroccidente,rural,4238.0,8.0,363.0
noroccidente,rural,4239.0,9.0,363.0
noroccidente,rural,4240.0,6.0,363.0
noroccidente,rural,4241.0,9.0,363.0
noroccidente,urbana,4242.0,10.0,100.0
noroccidente,urbana,4243.0,16.0,100.0
noroccidente,urbana,4244.0,7.0,100.0
noroccidente,urbana,4245.0,7.0,100.0
noroccidente,urbana,4246.0,7.0,100.0
noroccidente,urbana,4247.0,5.0,100.0
noroccidente,urbana,4248.0,6.0,100.0
noroccidente,urbana,4249.0,6.0,100.0
noroccidente,urbana,4250.0,8.0,100.0
noroccidente,urbana,4251.0,7.0,100.0
noroccidente,urbana,4252.0,6.0,100.0
noroccidente,urbana,4253.0,7.0,102.0
noroccidente,urbana,4254.0,4.0,102.0
noroccidente,urbana,4255.0,5.0,102.0
noroccidente,urbana,4256.0,6.0,102.0
noroccidente,urbana,4257.0,7.0,102.0
noroccidente,urbana,4258.0,7.0,102.0
noroccidente,urbana,4259.0,6.0,102.0
noroccidente,urbana,4260.0,4.0,102.0
noroccidente,urbana,4261.0,8.0,102.0
noroccidente,urbana,4262.0,9.0,102.0
noroccidente,urbana,4263.0,6.0,102.0
noroccidente,rural,4264.0,4.0,293.0
noroccidente,rural,4265.0,1.0,293.0
noroccidente,rural,4266.0,6.0,293.0
noroccidente,rural,4267.0,8.0,293.0
noroccidente,rural,4268.0,6.0,293.0
noroccidente,rural,4269.0,12.0,293.0
noroccidente,rural,4270.0,8.0,293.0
noroccidente,rural,4271.0,8.0,293.0
noroccidente,rural,4272.0,10.0,174.0
noroccidente,rural,4273.0,11.0,174.0
noroccidente,rural,4274.0,6.0,174.0
noroccidente,rural,4275.0,7.0,174.0
noroccidente,rural,4276.0,8.0,174.0
noroccidente,rural,4277.0,4.0,174.0
noroccidente,rural,4278.0,3.0,174.0
noroccidente,rural,4279.0,4.0,174.0
noroccidente,rural,4280.0,8.0,174.0
noroccidente,rural,4281.0,4.0,174.0
noroccidente,rural,4282.0,7.0,174.0
noroccidente,rural,4283.0,6.0,287.0
noroccidente,rural,4284.0,8.0,287.0
noroccidente,rural,4285.0,6.0,287.0
noroccidente,rural,4286.0,8.0,287.0
noroccidente,rural,4287.0,8.0,287.0
noroccidente,rural,4288.0,5.0,287.0
noroccidente,rural,4289.0,8.0,287.0
noroccidente,rural,4290.0,7.0,287.0
noroccidente,rural,4291.0,7.0,287.0
noroccidente,rural,4292.0,7.0,287.0
noroccidente,rural,4293.0,9.0,281.0
noroccidente,rural,4294.0,3.0,281.0
noroccidente,rural,4295.0,7.0,281.0
noroccidente,rural,4296.0,6.0,281.0
noroccidente,rural,4297.0,4.0,281.0
noroccidente,rural,4298.0,7.0,281.0
noroccidente,rural,4299.0,6.0,281.0
noroccidente,urbana,4300.0,7.0,97.0
noroccidente,urbana,4301.0,4.0,97.0
noroccidente,urbana,4302.0,8.0,97.0
noroccidente,urbana,4303.0,4.0,97.0
noroccidente,urbana,4304.0,7.0,97.0
noroccidente,urbana,4305.0,7.0,97.0
noroccidente,urbana,4306.0,4.0,97.0
noroccidente,urbana,4307.0,7.0,97.0
noroccidente,rural,4308.0,9.0,245.0
noroccidente,rural,4309.0,5.0,245.0
noroccidente,rural,4310.0,6.0,245.0
noroccidente,rural,4311.0,6.0,245.0
noroccidente,rural,4312.0,4.0,245.0
noroccidente,rural,4313.0,4.0,245.0
noroccidente,rural,4314.0,7.0,245.0
noroccidente,rural,4315.0,9.0,245.0
noroccidente,rural,4316.0,6.0,304.0
noroccidente,rural,4317.0,6.0,304.0
noroccidente,rural,4318.0,12.0,304.0
noroccidente,rural,4319.0,5.0,304.0
noroccidente,rural,4320.0,4.0,304.0
noroccidente,rural,4321.0,8.0,304.0
noroccidente,rural,4322.0,6.0,304.0
noroccidente,rural,4323.0,14.0,304.0
noroccidente,rural,4324.0,8.0,304.0
noroccidente,rural,4325.0,5.0,304.0
noroccidente,rural,4326.0,6.0,304.0
noroccidente,urbana,4327.0,10.0,179.0
noroccidente,urbana,4328.0,2.0,179.0
noroccidente,urbana,4329.0,5.0,179.0
noroccidente,urbana,4330.0,7.0,179.0
noroccidente,urbana,4331.0,2.0,179.0
noroccidente,urbana,4332.0,13.0,179.0
noroccidente,urbana,4333.0,8.0,179.0
noroccidente,rural,4334.0,10.0,284.0
noroccidente,rural,4335.0,6.0,284.0
noroccidente,rural,4336.0,9.0,284.0
noroccidente,rural,4337.0,7.0,284.0
noroccidente,rural,4338.0,5.0,284.0
noroccidente,rural,4339.0,7.0,284.0
noroccidente,rural,4340.0,6.0,284.0
noroccidente,rural,4341.0,9.0,284.0
noroccidente,urbana,4342.0,8.0,158.0
noroccidente,urbana,4343.0,6.0,158.0
noroccidente,urbana,4344.0,4.0,158.0
noroccidente,urbana,4345.0,8.0,158.0
noroccidente,urbana,4346.0,4.0,158.0
noroccidente,urbana,4347.0,7.0,158.0
noroccidente,urbana,4348.0,3.0,158.0
noroccidente,urbana,4349.0,11.0,158.0
noroccidente,urbana,4350.0,2.0,102.0
noroccidente,urbana,4351.0,5.0,102.0
noroccidente,urbana,4352.0,1.0,102.0
noroccidente,urbana,4353.0,1.0,102.0
noroccidente,urbana,4354.0,6.0,102.0
noroccidente,urbana,4355.0,10.0,102.0
noroccidente,urbana,4356.0,9.0,102.0
noroccidente,urbana,4357.0,3.0,102.0
noroccidente,urbana,4358.0,8.0,102.0
noroccidente,urbana,4359.0,5.0,102.0
noroccidente,urbana,4360.0,3.0,102.0
noroccidente,urbana,4361.0,5.0,102.0
noroccidente,urbana,4362.0,6.0,102.0
noroccidente,urbana,4363.0,5.0,102.0
noroccidente,urbana,4364.0,5.0,154.0
noroccidente,urbana,4365.0,13.0,154.0
noroccidente,urbana,4366.0,5.0,154.0
noroccidente,urbana,4367.0,5.0,154.0
noroccidente,urbana,4368.0,1.0,154.0
noroccidente,urbana,4369.0,5.0,154.0
noroccidente,urbana,4370.0,2.0,154.0
noroccidente,urbana,4371.0,6.0,154.0
noroccidente,urbana,4372.0,6.0,154.0
noroccidente,urbana,4373.0,5.0,154.0
noroccidente,urbana,4374.0,4.0,154.0
noroccidente,urbana,4375.0,4.0,154.0
noroccidente,urbana,4376.0,5.0,154.0
noroccidente,urbana,4377.0,10.0,154.0
noroccidente,urbana,4378.0,4.0,154.0
noroccidente,urbana,4379.0,3.0,154.0
noroccidente,urbana,4380.0,5.0,154.0
noroccidente,urbana,4381.0,3.0,154.0
noroccidente,urbana,4382.0,5.0,154.0
noroccidente,urbana,4383.0,6.0,154.0
noroccidente,urbana,4384.0,3.0,94.0
noroccidente,urbana,4385.0,5.0,94.0
noroccidente,urbana,4386.0,8.0,94.0
noroccidente,urbana,4387.0,4.0,94.0
noroccidente,urbana,4388.0,2.0,94.0
noroccidente,urbana,4389.0,4.0,94.0
noroccidente,urbana,4390.0,5.0,94.0
noroccidente,urbana,4391.0,11.0,160.0
noroccidente,urbana,4392.0,5.0,160.0
noroccidente,urbana,4393.0,1.0,160.0
noroccidente,urbana,4394.0,7.0,160.0
noroccidente,urbana,4395.0,7.0,160.0
noroccidente,urbana,4396.0,4.0,160.0
noroccidente,urbana,4397.0,6.0,160.0
noroccidente,urbana,4398.0,5.0,160.0
noroccidente,urbana,4399.0,7.0,89.0
noroccidente,urbana,4400.0,5.0,89.0
noroccidente,urbana,4401.0,5.0,89.0
noroccidente,urbana,4402.0,5.0,89.0
noroccidente,urbana,4403.0,5.0,89.0
noroccidente,urbana,4404.0,5.0,89.0
noroccidente,urbana,4405.0,6.0,89.0
noroccidente,urbana,4406.0,4.0,89.0
noroccidente,urbana,4407.0,6.0,89.0
noroccidente,urbana,4408.0,3.0,89.0
noroccidente,urbana,4409.0,5.0,89.0
noroccidente,urbana,4410.0,4.0,132.0
noroccidente,urbana,4411.0,5.0,132.0
noroccidente,urbana,4412.0,8.0,132.0
noroccidente,urbana,4413.0,10.0,132.0
noroccidente,urbana,4414.0,7.0,132.0
noroccidente,urbana,4415.0,6.0,132.0
noroccidente,urbana,4416.0,6.0,132.0
noroccidente,urbana,4417.0,3.0,132.0
noroccidente,urbana,4418.0,8.0,132.0
noroccidente,urbana,4419.0,7.0,132.0
noroccidente,urbana,4420.0,11.0,117.0
noroccidente,urbana,4421.0,2.0,117.0
noroccidente,urbana,4422.0,5.0,117.0
noroccidente,urbana,4423.0,8.0,117.0
noroccidente,urbana,4424.0,11.0,117.0
noroccidente,urbana,4425.0,3.0,117.0
noroccidente,urbana,4426.0,8.0,117.0
noroccidente,urbana,4427.0,8.0,117.0
noroccidente,rural,4428.0,2.0,185.0
noroccidente,rural,4429.0,5.0,185.0
noroccidente,rural,4430.0,6.0,185.0
noroccidente,rural,4431.0,4.0,185.0
noroccidente,rural,4432.0,9.0,185.0
noroccidente,rural,4433.0,9.0,185.0
noroccidente,rural,4434.0,3.0,185.0
noroccidente,rural,4435.0,6.0,185.0
noroccidente,rural,4436.0,4.0,185.0
noroccidente,rural,4437.0,4.0,185.0
noroccidente,rural,4438.0,4.0,185.0
noroccidente,rural,4439.0,5.0,185.0
noroccidente,rural,4440.0,8.0,235.0
noroccidente,rural,4441.0,7.0,235.0
noroccidente,rural,4442.0,4.0,235.0
noroccidente,rural,4443.0,8.0,235.0
noroccidente,rural,4444.0,4.0,235.0
noroccidente,rural,4445.0,5.0,235.0
noroccidente,rural,4446.0,7.0,235.0
noroccidente,rural,4447.0,6.0,235.0
noroccidente,rural,4448.0,5.0,235.0
noroccidente,rural,4449.0,4.0,235.0
noroccidente,rural,4450.0,10.0,235.0
noroccidente,rural,4451.0,4.0,203.0
noroccidente,rural,4452.0,6.0,203.0
noroccidente,rural,4453.0,3.0,203.0
noroccidente,rural,4454.0,5.0,203.0
noroccidente,rural,4455.0,10.0,203.0
noroccidente,rural,4456.0,2.0,203.0
noroccidente,rural,4457.0,9.0,203.0
noroccidente,rural,4458.0,7.0,203.0
noroccidente,rural,4459.0,4.0,203.0
noroccidente,rural,4460.0,5.0,214.0
noroccidente,rural,4461.0,13.0,214.0
noroccidente,rural,4462.0,8.0,214.0
noroccidente,rural,4463.0,6.0,214.0
noroccidente,rural,4464.0,10.0,214.0
noroccidente,rural,4465.0,6.0,214.0
noroccidente,rural,4466.0,6.0,214.0
noroccidente,rural,4467.0,4.0,214.0
noroccidente,rural,4468.0,4.0,214.0
noroccidente,rural,4469.0,5.0,214.0
noroccidente,rural,4470.0,2.0,214.0
noroccidente,rural,4471.0,5.0,231.0
noroccidente,rural,4472.0,4.0,231.0
noroccidente,rural,4473.0,6.0,231.0
noroccidente,rural,4474.0,4.0,231.0
noroccidente,rural,4475.0,4.0,231.0
noroccidente,rural,4476.0,6.0,231.0
noroccidente,rural,4477.0,6.0,231.0
noroccidente,rural,4478.0,7.0,231.0
noroccidente,rural,4479.0,5.0,231.0
noroccidente,rural,4480.0,7.0,231.0
noroccidente,rural,4481.0,5.0,231.0
noroccidente,rural,4482.0,8.0,272.0
noroccidente,rural,4483.0,7.0,272.0
noroccidente,rural,4484.0,8.0,272.0
noroccidente,rural,4485.0,13.0,272.0
noroccidente,rural,4486.0,6.0,272.0
noroccidente,rural,4487.0,6.0,272.0
noroccidente,rural,4488.0,5.0,272.0
noroccidente,rural,4489.0,9.0,385.0
noroccidente,rural,4490.0,6.0,385.0
noroccidente,rural,4491.0,7.0,385.0
noroccidente,rural,4492.0,4.0,385.0
noroccidente,rural,4493.0,7.0,385.0
noroccidente,rural,4494.0,7.0,385.0
noroccidente,rural,4495.0,5.0,385.0
noroccidente,rural,4496.0,5.0,385.0
noroccidente,urbana,4497.0,5.0,102.0
noroccidente,urbana,4498.0,4.0,102.0
noroccidente,urbana,4499.0,4.0,102.0
noroccidente,urbana,4500.0,3.0,102.0
noroccidente,urbana,4501.0,7.0,102.0
noroccidente,urbana,4502.0,5.0,102.0
noroccidente,urbana,4503.0,6.0,102.0
noroccidente,urbana,4504.0,5.0,102.0
noroccidente,urbana,4505.0,2.0,102.0
noroccidente,urbana,4506.0,7.0,102.0
noroccidente,urbana,4507.0,3.0,102.0
noroccidente,urbana,4508.0,5.0,102.0
noroccidente,urbana,4509.0,5.0,167.0
noroccidente,urbana,4510.0,4.0,167.0
noroccidente,urbana,4511.0,4.0,167.0
noroccidente,urbana,4512.0,4.0,167.0
noroccidente,urbana,4513.0,5.0,167.0
noroccidente,urbana,4514.0,8.0,167.0
noroccidente,urbana,4515.0,3.0,167.0
noroccidente,urbana,4516.0,7.0,167.0
noroccidente,urbana,4517.0,6.0,167.0
noroccidente,urbana,4518.0,7.0,167.0
noroccidente,urbana,4519.0,8.0,167.0
noroccidente,urbana,4520.0,2.0,167.0
noroccidente,rural,4521.0,4.0,187.0
noroccidente,rural,4522.0,5.0,187.0
noroccidente,rural,4523.0,7.0,187.0
noroccidente,rural,4524.0,13.0,187.0
noroccidente,rural,4525.0,7.0,187.0
noroccidente,rural,4526.0,5.0,187.0
noroccidente,rural,4527.0,12.0,187.0
noroccidente,rural,4528.0,6.0,187.0
noroccidente,rural,4529.0,4.0,187.0
noroccidente,rural,4530.0,3.0,187.0
noroccidente,rural,4531.0,8.0,187.0
noroccidente,rural,4532.0,7.0,358.0
noroccidente,rural,4533.0,3.0,358.0
noroccidente,rural,4534.0,3.0,358.0
noroccidente,rural,4535.0,4.0,358.0
noroccidente,rural,4536.0,4.0,358.0
noroccidente,rural,4537.0,14.0,358.0
noroccidente,rural,4538.0,7.0,358.0
noroccidente,rural,4539.0,5.0,358.0
noroccidente,rural,4540.0,5.0,270.0
noroccidente,rural,4541.0,5.0,270.0
noroccidente,rural,4542.0,8.0,270.0
noroccidente,rural,4543.0,10.0,270.0
noroccidente,rural,4544.0,5.0,270.0
noroccidente,rural,4545.0,9.0,270.0
noroccidente,rural,4546.0,5.0,270.0
noroccidente,rural,4547.0,9.0,270.0
noroccidente,rural,4548.0,7.0,270.0
noroccidente,rural,4549.0,7.0,270.0
noroccidente,rural,4550.0,5.0,51.0
noroccidente,rural,4551.0,2.0,51.0
noroccidente,rural,4552.0,9.0,51.0
noroccidente,rural,4553.0,6.0,51.0
noroccidente,rural,4554.0,8.0,315.0
noroccidente,rural,4555.0,1.0,315.0
noroccidente,rural,4556.0,3.0,315.0
noroccidente,rural,4557.0,3.0,315.0
noroccidente,rural,4558.0,8.0,315.0
noroccidente,rural,4559.0,11.0,315.0
noroccidente,rural,4560.0,9.0,315.0
noroccidente,rural,4561.0,5.0,315.0
noroccidente,rural,4562.0,4.0,315.0
noroccidente,rural,4563.0,6.0,315.0
noroccidente,rural,4564.0,4.0,315.0
noroccidente,rural,4565.0,6.0,315.0
noroccidente,urbana,4566.0,4.0,101.0
noroccidente,urbana,4567.0,3.0,101.0
noroccidente,urbana,4568.0,3.0,101.0
noroccidente,urbana,4569.0,4.0,101.0
noroccidente,urbana,4570.0,3.0,101.0
noroccidente,urbana,4571.0,6.0,101.0
noroccidente,urbana,4572.0,3.0,101.0
noroccidente,urbana,4573.0,1.0,101.0
noroccidente,urbana,4574.0,2.0,106.0
noroccidente,urbana,4575.0,9.0,106.0
noroccidente,urbana,4576.0,6.0,106.0
noroccidente,urbana,4577.0,4.0,106.0
noroccidente,urbana,4578.0,2.0,106.0
noroccidente,urbana,4579.0,4.0,106.0
noroccidente,urbana,4580.0,1.0,106.0
noroccidente,urbana,4581.0,4.0,106.0
noroccidente,rural,4582.0,2.0,267.0
noroccidente,rural,4583.0,5.0,267.0
noroccidente,rural,4584.0,4.0,267.0
noroccidente,rural,4585.0,6.0,267.0
noroccidente,rural,4586.0,4.0,267.0
noroccidente,rural,4587.0,6.0,267.0
noroccidente,rural,4588.0,7.0,267.0
noroccidente,rural,4589.0,3.0,267.0
noroccidente,rural,4590.0,9.0,267.0
noroccidente,rural,4591.0,1.0,243.0
noroccidente,rural,4592.0,6.0,243.0
noroccidente,rural,4593.0,8.0,243.0
noroccidente,rural,4594.0,3.0,243.0
noroccidente,rural,4595.0,10.0,243.0
noroccidente,rural,4596.0,10.0,243.0
noroccidente,rural,4597.0,6.0,243.0
noroccidente,rural,4598.0,4.0,243.0
noroccidente,rural,4599.0,8.0,128.0
noroccidente,rural,4600.0,4.0,128.0
noroccidente,rural,4601.0,4.0,128.0
noroccidente,rural,4602.0,8.0,128.0
noroccidente,rural,4603.0,2.0,128.0
noroccidente,rural,4604.0,7.0,128.0
noroccidente,rural,4605.0,6.0,128.0
noroccidente,rural,4606.0,2.0,128.0
noroccidente,rural,4607.0,7.0,128.0
noroccidente,rural,4608.0,7.0,128.0
noroccidente,rural,4609.0,14.0,128.0
noroccidente,rural,4610.0,8.0,128.0
noroccidente,rural,4611.0,6.0,128.0
noroccidente,rural,4612.0,10.0,183.0
noroccidente,rural,4613.0,6.0,183.0
noroccidente,rural,4614.0,5.0,183.0
noroccidente,rural,4615.0,5.0,183.0
noroccidente,rural,4616.0,6.0,183.0
noroccidente,rural,4617.0,5.0,183.0
noroccidente,rural,4618.0,1.0,183.0
noroccidente,rural,4619.0,2.0,183.0
noroccidente,rural,4620.0,4.0,183.0
noroccidente,rural,4621.0,8.0,183.0
noroccidente,rural,4622.0,8.0,173.0
noroccidente,rural,4623.0,3.0,173.0
noroccidente,rural,4624.0,4.0,173.0
noroccidente,rural,4625.0,7.0,173.0
noroccidente,rural,4626.0,6.0,173.0
noroccidente,rural,4627.0,5.0,173.0
noroccidente,rural,4628.0,10.0,173.0
noroccidente,rural,4629.0,6.0,173.0
noroccidente,rural,4630.0,4.0,173.0
noroccidente,rural,4631.0,7.0,173.0
noroccidente,rural,4632.0,4.0,173.0
noroccidente,rural,4633.0,4.0,173.0
noroccidente,urbana,4634.0,5.0,91.0
noroccidente,urbana,4635.0,5.0,91.0
noroccidente,urbana,4636.0,7.0,91.0
noroccidente,urbana,4637.0,7.0,91.0
noroccidente,urbana,4638.0,5.0,91.0
noroccidente,urbana,4639.0,10.0,91.0
noroccidente,urbana,4640.0,5.0,91.0
noroccidente,urbana,4641.0,4.0,91.0
noroccidente,urbana,4642.0,4.0,90.0
noroccidente,urbana,4643.0,4.0,90.0
noroccidente,urbana,4644.0,3.0,90.0
noroccidente,urbana,4645.0,3.0,90.0
noroccidente,urbana,4646.0,1.0,90.0
noroccidente,urbana,4647.0,3.0,90.0
noroccidente,urbana,4648.0,5.0,90.0
noroccidente,urbana,4649.0,4.0,90.0
noroccidente,urbana,4650.0,7.0,90.0
noroccidente,urbana,4651.0,5.0,90.0
noroccidente,urbana,4652.0,4.0,90.0
noroccidente,urbana,4653.0,6.0,74.0
noroccidente,urbana,4654.0,2.0,74.0
noroccidente,urbana,4655.0,6.0,74.0
noroccidente,urbana,4656.0,5.0,74.0
noroccidente,urbana,4657.0,5.0,74.0
noroccidente,urbana,4658.0,4.0,74.0
noroccidente,urbana,4659.0,5.0,74.0
noroccidente,urbana,4660.0,1.0,74.0
noroccidente,urbana,4661.0,4.0,74.0
noroccidente,rural,4662.0,8.0,337.0
noroccidente,rural,4663.0,8.0,337.0
noroccidente,rural,4664.0,9.0,337.0
noroccidente,rural,4665.0,10.0,337.0
noroccidente,rural,4666.0,8.0,337.0
noroccidente,rural,4667.0,7.0,337.0
noroccidente,rural,4668.0,9.0,337.0
noroccidente,rural,4669.0,13.0,337.0
noroccidente,urbana,4670.0,5.0,57.0
noroccidente,urbana,4671.0,4.0,57.0
noroccidente,urbana,4672.0,3.0,57.0
noroccidente,urbana,4673.0,2.0,57.0
noroccidente,urbana,4674.0,5.0,57.0
noroccidente,urbana,4675.0,6.0,57.0
noroccidente,urbana,4676.0,2.0,57.0
noroccidente,urbana,4677.0,3.0,57.0
noroccidente,urbana,4678.0,3.0,57.0
noroccidente,rural,4679.0,8.0,339.0
noroccidente,rural,4680.0,5.0,339.0
noroccidente,rural,4681.0,8.0,339.0
noroccidente,rural,4682.0,18.0,339.0
noroccidente,rural,4683.0,4.0,339.0
noroccidente,rural,4684.0,4.0,339.0
noroccidente,rural,4685.0,5.0,339.0
noroccidente,rural,4686.0,2.0,339.0
noroccidente,rural,4687.0,10.0,339.0
noroccidente,rural,4688.0,9.0,256.0
noroccidente,rural,4689.0,2.0,256.0
noroccidente,rural,4690.0,5.0,256.0
noroccidente,rural,4691.0,5.0,256.0
noroccidente,rural,4692.0,6.0,256.0
noroccidente,rural,4693.0,6.0,256.0
noroccidente,rural,4694.0,7.0,256.0
noroccidente,rural,4695.0,2.0,256.0
noroccidente,rural,4696.0,4.0,256.0
noroccidente,rural,4697.0,4.0,256.0
noroccidente,rural,4698.0,6.0,256.0
noroccidente,rural,4699.0,4.0,256.0
noroccidente,rural,4700.0,7.0,256.0
noroccidente,rural,4701.0,8.0,258.0
noroccidente,rural,4702.0,3.0,258.0
noroccidente,rural,4703.0,4.0,258.0
noroccidente,rural,4704.0,12.0,258.0
noroccidente,rural,4705.0,5.0,258.0
noroccidente,rural,4706.0,7.0,258.0
noroccidente,rural,4707.0,9.0,258.0
noroccidente,rural,4708.0,9.0,258.0
noroccidente,rural,4709.0,5.0,258.0
noroccidente,rural,4710.0,3.0,258.0
noroccidente,rural,4711.0,5.0,54.0
noroccidente,rural,4712.0,11.0,54.0
noroccidente,rural,4713.0,6.0,54.0
noroccidente,rural,4714.0,7.0,54.0
noroccidente,rural,4715.0,4.0,54.0
noroccidente,rural,4716.0,3.0,54.0
noroccidente,rural,4717.0,10.0,54.0
noroccidente,rural,4718.0,7.0,201.0
noroccidente,rural,4719.0,7.0,201.0
noroccidente,rural,4720.0,3.0,201.0
noroccidente,rural,4721.0,9.0,201.0
noroccidente,rural,4722.0,6.0,201.0
noroccidente,rural,4723.0,5.0,201.0
noroccidente,rural,4724.0,4.0,201.0
noroccidente,rural,4725.0,5.0,201.0
noroccidente,rural,4726.0,10.0,201.0
noroccidente,rural,4727.0,8.0,201.0
noroccidente,rural,4728.0,6.0,201.0
noroccidente,rural,4729.0,2.0,201.0
noroccidente,rural,4730.0,12.0,222.0
noroccidente,rural,4731.0,4.0,222.0
noroccidente,rural,4732.0,4.0,222.0
noroccidente,rural,4733.0,7.0,222.0
noroccidente,rural,4734.0,7.0,222.0
noroccidente,rural,4735.0,4.0,222.0
noroccidente,rural,4736.0,4.0,222.0
noroccidente,rural,4737.0,7.0,222.0
noroccidente,rural,4738.0,4.0,222.0
noroccidente,rural,4739.0,11.0,222.0
noroccidente,rural,4740.0,12.0,222.0
noroccidente,urbana,4741.0,11.0,124.0
noroccidente,urbana,4742.0,4.0,124.0
noroccidente,urbana,4743.0,8.0,124.0
noroccidente,urbana,4744.0,4.0,124.0
noroccidente,urbana,4745.0,9.0,124.0
noroccidente,urbana,4746.0,10.0,124.0
noroccidente,urbana,4747.0,8.0,124.0
noroccidente,urbana,4748.0,7.0,124.0
noroccidente,urbana,4749.0,7.0,124.0
noroccidente,rural,4750.0,7.0,426.0
noroccidente,rural,4751.0,2.0,426.0
noroccidente,rural,4752.0,5.0,426.0
noroccidente,rural,4753.0,10.0,426.0
noroccidente,rural,4754.0,3.0,426.0
noroccidente,rural,4755.0,12.0,426.0
noroccidente,rural,4756.0,1.0,426.0
noroccidente,urbana,4757.0,11.0,103.0
noroccidente,urbana,4758.0,8.0,103.0
noroccidente,urbana,4759.0,5.0,103.0
noroccidente,urbana,4760.0,2.0,103.0
noroccidente,urbana,4761.0,9.0,103.0
noroccidente,urbana,4762.0,8.0,103.0
noroccidente,urbana,4763.0,4.0,103.0
noroccidente,urbana,4764.0,1.0,103.0
noroccidente,urbana,4765.0,8.0,103.0
noroccidente,urbana,4766.0,3.0,103.0
noroccidente,rural,4767.0,2.0,346.0
noroccidente,rural,4768.0,8.0,346.0
noroccidente,rural,4769.0,4.0,346.0
noroccidente,rural,4770.0,8.0,346.0
noroccidente,rural,4771.0,3.0,346.0
noroccidente,rural,4772.0,8.0,346.0
noroccidente,rural,4773.0,4.0,346.0
noroccidente,rural,4774.0,5.0,346.0
noroccidente,rural,4775.0,4.0,346.0
noroccidente,urbana,4776.0,5.0,108.0
noroccidente,urbana,4777.0,6.0,108.0
noroccidente,urbana,4778.0,5.0,108.0
noroccidente,urbana,4779.0,4.0,108.0
noroccidente,urbana,4780.0,5.0,108.0
noroccidente,urbana,4781.0,3.0,108.0
noroccidente,urbana,4782.0,7.0,108.0
noroccidente,urbana,4783.0,12.0,108.0
noroccidente,urbana,4784.0,7.0,96.0
noroccidente,urbana,4785.0,3.0,96.0
noroccidente,urbana,4786.0,5.0,96.0
noroccidente,urbana,4787.0,5.0,96.0
noroccidente,urbana,4788.0,3.0,96.0
noroccidente,urbana,4789.0,4.0,96.0
noroccidente,urbana,4790.0,5.0,96.0
noroccidente,urbana,4791.0,4.0,96.0
noroccidente,urbana,4792.0,4.0,96.0
noroccidente,urbana,4793.0,7.0,96.0
noroccidente,urbana,4794.0,5.0,122.0
noroccidente,urbana,4795.0,5.0,122.0
noroccidente,urbana,4796.0,7.0,122.0
noroccidente,urbana,4797.0,2.0,122.0
noroccidente,urbana,4798.0,10.0,122.0
noroccidente,urbana,4799.0,2.0,122.0
noroccidente,urbana,4800.0,12.0,122.0
noroccidente,urbana,4801.0,4.0,122.0
noroccidente,urbana,4802.0,11.0,122.0
noroccidente,urbana,4803.0,7.0,122.0
